69,7,-1049
0,-127,-1033
-168,-56,-1045
-296,-193,-1100
-301,-225,-1057
-359,-200,-984
-406,-178,-913
-414,-251,-920
-426,-247,-974
-402,-213,-1010
-330,-78,-1034
-304,-61,-1077
-247,-225,-1260
-246,-237,-1331
-52,-385,-1562
103,-404,-1563
222,-506,-1492
406,-701,-1453
420,-760,-1413
570,-733,-1302
685,-722,-1222
687,-755,-1167
765,-916,-960
823,-955,-912
812,-758,-730
814,-642,-599
838,-643,-460
810,-581,-443
826,-511,-432
819,-311,-315
819,-311,-315
802,-390,-245
804,-285,-202
775,-256,-169
749,-288,-130
730,-344,-99
709,-459,-134
662,-390,-176
593,-133,-13
596,-132,120
540,-363,452
502,-357,493
237,-308,581
-645,-1324,-405
-1613,-2047,-1395
450,1626,2048
1157,2048,-490
-607,-1231,-958
-507,-2047,-912
734,-965,-632
700,36,-1032
261,-57,-905
459,-928,-784
654,-1277,-814
406,-1010,-755
329,-801,-753
403,-605,-771
396,-801,-728
372,-835,-702
385,-742,-709
380,-629,-717
364,-582,-715
360,-604,-688
384,-667,-643
386,-673,-655
387,-638,-680
391,-637,-700
388,-644,-715
386,-658,-724
399,-636,-697
413,-648,-701
413,-681,-712
405,-668,-711
399,-667,-713
400,-667,-717
390,-667,-697
400,-680,-689
392,-667,-693
391,-673,-692
389,-673,-691
385,-655,-693
385,-660,-695
388,-675,-699
381,-662,-698
379,-647,-690
391,-666,-687
396,-682,-683
