-75,-168,-1013
-81,-154,-1011
-293,-61,-1014
-338,8,-1014
-359,218,-974
-440,188,-997
-498,235,-1128
-480,290,-1225
-438,306,-1293
-236,159,-1507
-108,-55,-1675
48,-293,-1812
150,-423,-1832
211,-482,-1780
278,-580,-1747
376,-903,-1586
571,-1133,-1383
671,-1135,-1158
636,-1092,-969
617,-1033,-919
562,-833,-656
519,-840,-603
491,-944,-515
438,-894,-374
390,-740,-320
374,-495,-204
289,-489,-263
248,-605,-310
174,-477,-180
130,-49,-238
107,163,-315
-2042,1503,-2047
-1922,634,-710
-1056,321,588
1981,17,-475
1446,-201,-569
520,-286,-1038
-451,-85,-692
410,615,-987
926,799,-1016
227,323,-1059
113,-44,-1038
245,-212,-1032
619,-446,-1018
537,-76,-1048
463,126,-1078
361,301,-1081
430,52,-1039
466,-65,-1011
419,-74,-995
395,-4,-987
397,150,-945
438,124,-975
428,33,-997
396,-21,-963
389,-16,-950
414,33,-945
420,21,-950
426,44,-936
419,40,-965
428,-10,-985
457,-21,-997
437,28,-965
416,61,-953
428,79,-969
429,41,-973
423,38,-972
452,52,-955
470,41,-968
454,23,-965
425,45,-957
461,35,-974
455,18,-974
427,27,-959
418,35,-958
434,29,-958
452,10,-975
432,14,-972
441,34,-950
461,53,-958
434,69,-969
415,63,-961
425,62,-960
452,16,-975
445,17,-975
440,29,-982
443,29,-966
438,20,-969
435,2,-975
442,4,-972
455,52,-961
446,79,-952
448,60,-961
444,28,-961
424,30,-950
420,38,-944
453,47,-955
450,18,-972
445,14,-973
443,43,-944
440,79,-954
439,75,-966
450,16,-977
451,-12,-972
437,59,-971
435,85,-969
435,30,-968
450,-19,-979
