-507,-69,-989
-714,-112,-996
-705,-60,-974
-841,-58,-981
-831,-127,-936
-788,-145,-885
-788,-197,-888
-671,-262,-918
-658,-359,-937
-554,-818,-1051
-525,-982,-1091
-447,-1170,-1155
-398,-1182,-1250
-361,-1378,-1261
-231,-1426,-1150
-58,-1607,-994
71,-1825,-805
146,-1836,-640
290,-1781,-399
387,-1765,-295
287,-1588,-298
165,-1302,-222
164,-1142,-185
196,-1135,-170
143,-1057,-81
55,-872,-36
-49,-656,-85
-193,-638,-119
-200,-554,-191
-162,-476,-338
-225,-710,-422
-245,-868,-520
-293,-1044,-555
-350,-1148,-557
-273,-1126,-459
-241,-1245,-429
-316,-1449,-725
-2047,-1285,-1857
-1826,1991,-201
2048,-286,184
1177,-533,-403
-496,-676,-509
576,-1686,-491
675,-1340,-755
355,-389,-1118
375,-403,-972
360,-820,-741
428,-898,-693
464,-963,-538
459,-891,-550
449,-874,-576
418,-879,-602
352,-789,-560
319,-724,-566
323,-698,-569
310,-740,-592
303,-713,-635
302,-721,-619
313,-797,-595
309,-802,-613
299,-800,-627
289,-741,-639
301,-711,-650
304,-714,-655
308,-720,-648
316,-757,-607
319,-720,-612
308,-722,-666
327,-698,-660
322,-715,-653
321,-714,-647
324,-703,-645
333,-710,-641
337,-768,-644
342,-745,-655
350,-726,-652
351,-714,-635
