-141,-262,-872
-318,-232,-818
-474,-170,-817
-533,-234,-829
-490,-200,-834
-591,-296,-867
-614,-300,-878
-599,-318,-904
-651,-544,-1118
-592,-726,-1284
-460,-909,-1319
-299,-1021,-1272
-191,-1147,-1273
255,-1482,-1296
344,-1558,-1232
730,-1745,-1048
838,-1712,-840
857,-1722,-605
901,-1567,-422
864,-1557,-349
805,-1413,-247
787,-1339,-230
652,-1153,-166
571,-1019,-155
469,-913,-161
392,-860,-172
370,-844,-180
297,-822,-254
272,-801,-261
187,-708,-260
130,-697,-274
100,-661,-310
53,-658,-355
24,-708,-359
-16,-725,-388
-36,-700,-389
-118,-611,-385
-173,-571,-415
-257,-723,-714
-295,-834,-944
-278,-727,-974
-2047,288,-2047
-2047,481,-1952
1843,130,-812
895,-1183,-429
378,-933,-593
260,-538,-1102
505,-529,-1460
159,-3,-1623
73,-240,-1383
176,-531,-1274
276,-912,-1064
208,-790,-985
237,-662,-819
232,-637,-750
216,-581,-754
201,-571,-755
208,-578,-744
213,-576,-765
230,-485,-770
215,-517,-776
233,-480,-794
209,-551,-813
198,-627,-837
228,-573,-886
207,-624,-892
238,-594,-898
234,-533,-896
219,-579,-888
218,-587,-887
216,-522,-867
204,-525,-853
234,-484,-838
223,-539,-845
217,-556,-841
209,-536,-825
204,-573,-814
236,-540,-837
212,-569,-862
208,-575,-868
223,-555,-866
