-485,-226,-970
-623,-325,-979
-708,-114,-921
-735,-79,-905
-729,-86,-901
-717,-100,-930
-735,-183,-965
-626,-458,-1004
-614,-664,-1055
-527,-991,-1221
-435,-865,-1258
-349,-801,-1284
-378,-806,-1397
-351,-861,-1488
-543,-1347,-1459
-490,-1401,-1400
-286,-1287,-1125
-132,-1346,-864
210,-1297,-645
449,-1322,-437
506,-1343,-336
587,-1404,-83
641,-1276,-8
589,-1037,38
519,-853,101
489,-798,93
412,-870,40
375,-798,4
358,-614,9
329,-598,2
325,-710,-49
228,-1160,-304
78,-1012,-426
-40,-917,-425
-139,-1181,-430
-233,-1391,-435
-341,-1320,-406
-311,-1202,-341
-217,-1781,-266
-705,-2047,-572
-996,-1665,-1137
-2047,-205,-790
-2030,-399,2048
2048,-23,-559
1582,595,-653
6,-947,-268
993,-830,-220
662,-447,-260
367,-1068,-752
16,-1197,-1153
-59,-305,-917
681,-493,-428
475,-851,-401
275,-930,-477
290,-890,-725
365,-615,-738
371,-628,-668
397,-710,-608
351,-553,-652
321,-410,-732
340,-503,-757
341,-606,-773
347,-601,-753
344,-562,-751
310,-621,-775
341,-657,-792
366,-750,-754
324,-622,-770
252,-343,-699
249,-502,-606
218,-944,-524
238,-928,-683
254,-826,-706
327,-763,-702
343,-769,-751
346,-743,-776
352,-678,-783
376,-648,-770
385,-680,-756
