123,169,-1019
54,255,-1013
35,97,-1024
23,141,-1025
-26,292,-993
-28,325,-929
-41,289,-920
-96,340,-806
-143,329,-784
-197,338,-698
-209,309,-663
-215,278,-543
-255,213,-491
-295,59,-383
-357,-20,-356
-416,-185,-464
-383,-229,-513
-446,-297,-483
-450,-367,-328
-474,-401,-275
-609,-574,-291
-916,-914,-390
-1006,-1062,-377
-1103,-1328,-263
-1142,-1275,-260
-1138,-994,-130
-1222,-986,-119
-1285,-957,-121
-1367,-947,-130
-1382,-928,-114
-1411,-922,-60
-1391,-950,-76
-1232,-888,-62
-1190,-836,-74
-1147,-765,-99
-1112,-779,-174
-1014,-686,-202
-959,-614,-208
-963,-604,-227
-903,-537,-280
-907,-470,-286
-932,-572,-246
-897,-513,-276
-929,-494,-320
-921,-451,-356
-925,-462,-361
-930,-349,-402
-943,-350,-405
-901,-314,-387
-915,-246,-388
-896,-248,-387
-889,-228,-367
-906,-94,-346
-927,-61,-332
-903,-86,-341
-920,-122,-331
-915,-97,-328
-938,-54,-319
-939,-80,-317
-913,-58,-322
-915,-42,-333
-893,-62,-329
-896,-66,-330
-912,-88,-327
-918,-112,-329
