121,-118,-1027
188,-53,-1009
66,-8,-1006
72,-10,-991
98,-71,-988
161,-157,-948
137,-149,-920
149,-151,-905
162,-83,-911
153,141,-923
138,146,-907
105,-12,-876
145,-105,-807
145,-105,-807
160,21,-706
157,167,-656
207,159,-591
163,140,-521
99,65,-489
109,96,-514
109,96,-514
66,151,-482
68,108,-462
-274,-86,-851
-274,-86,-851
-492,158,-904
-568,107,-867
-788,96,-844
-890,72,-885
-1125,-6,-952
-1181,-41,-970
-1327,-163,-927
-1344,-148,-925
-1440,-208,-1016
-1385,-174,-1012
-1310,-155,-974
-1203,-170,-925
-1203,-170,-925
-1012,-160,-850
-915,-108,-811
-837,-120,-759
-813,-119,-745
-777,-96,-713
-769,-95,-699
-778,-92,-657
-786,-84,-652
-820,-66,-626
-828,-72,-610
-845,-68,-603
-844,-58,-599
-839,-98,-586
-829,-90,-590
-822,-80,-587
-806,-77,-573
-796,-64,-571
-782,-67,-561
-793,-81,-569
-795,-78,-577
-792,-82,-572
-784,-84,-571
-774,-80,-566
-776,-87,-567
-761,-84,-565
-771,-113,-578
-768,-100,-572
-782,-108,-578
-827,-138,-592
