161,-23,-1022
188,-74,-1044
42,-112,-1070
66,-128,-1085
166,-44,-1075
83,-87,-1082
122,-44,-1079
131,-71,-1065
141,-84,-1033
157,-65,-984
164,-42,-956
208,13,-821
188,35,-749
167,66,-586
180,139,-477
207,125,-385
264,92,-332
233,136,-297
173,87,-198
177,133,-202
56,295,-287
11,280,-329
3,178,-327
-201,59,-495
-294,132,-572
-639,25,-925
-859,-177,-949
-928,-188,-986
-1301,-154,-1173
-1441,-225,-1205
-1528,-319,-1235
-1512,-243,-1153
-1503,-230,-1145
-1394,-205,-1116
-1332,-187,-1083
-1129,-156,-970
-1033,-173,-898
-928,-157,-810
-889,-149,-781
-871,-157,-748
-838,-108,-706
-836,-88,-702
-838,-99,-655
-849,-70,-615
-849,-79,-597
-847,-89,-563
-844,-98,-557
-821,-93,-536
-821,-85,-529
-819,-76,-497
-835,-72,-486
-833,-70,-482
-839,-58,-486
-851,-74,-490
-847,-55,-484
-852,-49,-487
-847,-52,-482
-852,-56,-491
-860,-57,-503
-859,-48,-501
-861,-49,-501
-859,-47,-511
-857,-48,-511
-848,-40,-516
