226,-44,-1161
161,-148,-1234
250,-13,-1245
225,-76,-1396
201,-243,-1479
225,-224,-1450
255,-105,-1379
233,-92,-1329
276,-105,-1274
347,-76,-1117
301,-236,-973
332,-231,-919
376,-222,-795
332,-121,-755
423,43,-644
469,193,-470
485,311,-267
553,306,-60
586,356,15
645,375,25
645,375,25
600,390,-263
513,215,-415
495,115,-383
500,225,-137
472,281,-67
270,297,-98
46,116,-283
-179,-239,-702
-236,-142,-929
-144,-100,-926
-199,-237,-833
-255,-324,-795
-435,-264,-532
-517,-108,-515
-754,-130,-598
-1062,-182,-644
-1175,-73,-565
-1469,-31,-630
-1708,-133,-692
-2047,-465,-866
-2045,-610,-1007
-2047,-641,-1323
-1714,-101,-910
-1465,315,-279
-1303,-8,-137
-1183,-327,-242
-1059,-527,-752
-1007,-368,-825
-863,-82,-852
-767,-197,-810
-744,-276,-774
-697,-367,-678
-751,-423,-551
-756,-283,-510
-760,-177,-498
-792,-217,-523
-835,-242,-526
-922,-169,-422
-924,-162,-335
-971,-216,-354
-982,-95,-306
-949,3,-267
-953,18,-273
-946,15,-263
-932,-41,-275
-949,4,-263
-949,73,-273
-927,99,-332
-908,-78,-400
-858,-274,-416
-850,-174,-439
-852,-93,-463
-864,29,-434
-885,-17,-386
-906,-66,-404
