10,182,-974
18,205,-945
144,245,-913
80,225,-885
149,186,-849
70,168,-845
70,165,-802
52,160,-747
15,130,-701
40,92,-688
48,94,-686
10,87,-672
-34,117,-634
-28,90,-632
-28,64,-631
-43,-10,-618
-54,-75,-612
-131,-9,-602
-234,-125,-596
-319,-277,-684
-390,-350,-754
-542,-328,-887
-556,-341,-892
-608,-400,-801
-672,-393,-763
-725,-348,-732
-831,-322,-708
-964,-327,-675
-1073,-348,-627
-1201,-402,-575
-1316,-603,-545
-1385,-699,-589
-1495,-842,-789
-1474,-794,-817
-1354,-680,-805
-1323,-636,-748
-1155,200,-911
-1135,578,-1095
-1029,-343,-911
-810,-573,-918
-794,-690,-880
-794,-690,-880
-824,-369,-648
-791,-265,-499
-766,-269,-364
-737,-351,-285
-751,-444,-238
-769,-434,-245
-797,-390,-284
-810,-298,-333
-828,-230,-360
-844,-204,-375
-881,-117,-423
-899,-82,-414
-911,-70,-426
-924,-15,-475
-890,-137,-409
-886,-190,-407
-887,-217,-407
-878,-293,-383
-861,-321,-369
-860,-325,-375
-859,-322,-387
-845,-327,-384
-847,-319,-391
-843,-306,-393
-852,-284,-399
