61,-93,-1147
71,45,-1095
188,146,-1059
231,56,-998
200,114,-973
171,103,-903
169,46,-857
194,121,-780
177,119,-696
162,101,-597
148,48,-504
156,90,-416
133,92,-375
133,92,-375
206,192,-247
206,192,-247
-76,33,-419
-76,33,-419
-129,151,-462
-129,151,-462
-612,-37,-925
-608,20,-892
-684,-36,-796
-820,-118,-878
-1125,-412,-1132
-1099,-356,-1126
-1121,-318,-1110
-1174,-294,-1120
-1333,-285,-1236
-1253,-288,-1214
-1303,-296,-1189
-1206,-203,-1125
-1162,-282,-1116
-1069,-217,-1043
-1069,-217,-1043
-914,-208,-863
-863,-167,-793
-826,-142,-715
-812,-165,-670
-796,-134,-639
-792,-128,-604
-797,-138,-578
-799,-120,-551
-804,-125,-546
-813,-128,-534
-819,-116,-529
-814,-115,-520
-795,-118,-518
-792,-101,-534
-772,-78,-543
-787,-80,-530
-816,-88,-524
-843,-111,-524
-896,-134,-553
-870,-138,-564
-819,-146,-548
-788,-124,-533
-774,-109,-526
-778,-98,-532
-785,-101,-537
-783,-96,-531
-791,-101,-538
