-50,-537,-778
-144,-547,-792
-154,-762,-815
-178,-804,-839
-164,-652,-863
-130,-625,-864
-159,-633,-868
-126,-658,-870
-147,-726,-894
-140,-790,-959
-148,-840,-983
-152,-726,-1001
-120,-696,-1023
-132,-634,-1047
-94,-736,-1167
-94,-736,-1167
23,-776,-1111
96,-843,-1086
102,-902,-1114
7,-815,-1284
-22,-603,-1331
2,-487,-1331
12,-478,-1322
-1,-556,-1293
28,-497,-1182
65,-437,-1133
127,-413,-1104
187,-471,-1050
184,-488,-1019
178,-424,-967
257,-329,-970
286,-280,-967
290,-288,-964
271,-264,-986
267,-247,-914
255,-216,-863
267,-15,-753
271,51,-708
241,75,-671
239,36,-676
253,-31,-719
216,-28,-645
175,99,-540
162,155,-453
221,142,-455
250,132,-466
308,144,-539
336,185,-591
385,263,-621
395,308,-648
377,307,-668
411,274,-716
439,271,-740
452,270,-764
429,301,-813
443,297,-831
449,288,-833
467,267,-881
444,300,-921
429,308,-950
431,308,-958
423,328,-956
421,325,-962
437,269,-970
439,300,-973
436,312,-955
452,298,-952
454,287,-944
453,285,-939
448,273,-915
440,313,-907
458,322,-909
465,295,-905
462,286,-894
454,302,-867
456,297,-882
458,334,-907
