-55,272,-1297
-181,276,-1428
-97,542,-1637
-163,510,-1759
-152,333,-1846
-195,321,-1865
-284,170,-1897
-151,-281,-1821
-13,-244,-1753
-19,-159,-1714
-92,176,-1684
-52,162,-1571
-40,163,-1501
35,-39,-1189
100,-53,-1028
133,-50,-981
67,-126,-785
124,-181,-668
85,-67,-324
66,-122,-297
45,-162,-271
58,36,-281
84,91,-301
131,122,-309
203,157,-319
246,196,-364
271,335,-417
273,364,-529
279,333,-568
339,306,-635
350,351,-662
317,447,-750
379,418,-802
402,389,-821
381,394,-902
353,418,-956
362,407,-958
407,391,-972
379,354,-995
326,367,-986
327,434,-966
349,421,-959
330,400,-962
309,401,-961
313,416,-960
323,406,-951
308,411,-926
304,415,-920
322,387,-934
309,382,-948
303,398,-937
334,430,-901
344,399,-904
323,392,-885
339,410,-905
335,383,-921
