29,-185,-971
20,-62,-937
-1,-212,-922
17,-266,-904
44,-220,-880
118,-73,-868
-9,-121,-961
4,-97,-1026
-40,-208,-1147
-80,-207,-1201
-117,-218,-1270
-130,-296,-1521
-190,-295,-1702
-165,-215,-1784
-202,-146,-2032
-210,-164,-2047
-179,-186,-2047
-199,-346,-2047
-157,-552,-2047
-120,-555,-2047
-17,-749,-2047
129,-836,-2047
197,-962,-2047
278,-1492,-1686
191,-1442,-1249
131,-1361,-1035
59,-1043,-580
14,-667,-263
-198,-543,8
-298,-651,420
-272,-646,621
-267,-101,597
-122,238,443
-80,273,372
0,265,550
13,303,442
105,423,137
283,772,-37
343,893,-112
470,689,-211
587,541,-281
603,533,-348
707,627,-480
748,562,-539
785,430,-568
772,292,-600
793,289,-631
796,457,-708
775,493,-723
754,438,-707
768,304,-704
