-83,-245,-973
-80,-209,-955
-151,-385,-971
-151,-320,-941
-138,-199,-969
-166,-186,-1033
-193,-272,-1094
-234,-234,-1253
-343,-199,-1390
-362,-295,-1465
-340,-477,-1687
-351,-531,-1981
-391,-529,-2047
-396,-537,-2047
-396,-666,-2047
-390,-814,-2047
-308,-786,-2047
-156,-642,-2047
-86,-615,-2047
209,-947,-2038
257,-1236,-1721
251,-1316,-1531
189,-1099,-1011
107,-828,-801
15,-699,-702
-262,-945,-131
-345,-895,137
-340,-616,352
-398,119,720
-358,256,591
-306,216,504
-261,-48,371
-94,142,474
21,260,459
271,401,166
478,433,30
558,441,-6
732,418,-82
822,513,-200
845,533,-265
860,496,-432
881,431,-504
889,366,-538
835,400,-573
834,401,-672
826,451,-697
794,369,-710
805,307,-714
789,326,-735
783,378,-725
781,403,-710
757,305,-712
771,268,-713
778,318,-703
775,343,-686
765,337,-655
771,329,-660
775,323,-656
770,289,-641
775,301,-633
772,351,-623
782,356,-616
