-40,-242,-981
-86,-249,-1013
-217,-275,-1033
-236,-218,-1026
-227,-52,-1030
-362,-29,-1052
-540,71,-1095
-540,71,-1095
-653,212,-1121
-658,224,-1138
-656,262,-1203
-671,213,-1248
-679,20,-1430
-669,-107,-1517
-594,-260,-1604
-451,-345,-1645
-399,-316,-1663
-221,-622,-1778
-105,-667,-1822
-8,-788,-1923
1,-724,-1870
42,-727,-1549
64,-753,-1430
129,-796,-1142
129,-796,-1142
161,-527,-763
156,-480,-725
133,-376,-491
184,-306,-319
257,-313,-83
297,-240,93
341,-250,188
384,-238,264
454,-120,470
573,4,706
660,216,852
746,358,822
775,417,779
817,469,643
818,434,585
826,466,413
831,538,279
856,546,133
876,471,42
876,471,42
923,423,23
928,428,17
950,415,5
953,403,7
1000,365,24
1011,351,36
1017,354,58
1028,368,54
1040,378,47
1024,383,46
1016,378,49
990,367,56
962,376,40
968,360,14
994,384,12
996,371,21
