-123,-129,-917
-150,-159,-973
-75,-61,-958
-177,-115,-1214
-308,-125,-1371
-468,-69,-1918
-456,-94,-2047
-420,-66,-2047
-432,-363,-2047
-458,-579,-2047
-311,-770,-2047
-275,-833,-2047
-62,-621,-2047
-55,-592,-2047
32,-997,-1925
-4,-1088,-1787
22,-1133,-1292
-6,-930,-974
48,-595,-601
-40,-140,-333
-103,28,-273
-319,-424,46
-411,-563,196
-405,177,710
-377,385,773
-295,337,759
-255,271,763
-170,83,762
-31,77,792
1,239,736
-16,258,626
-99,139,580
-130,35,571
-172,-323,441
-250,-356,370
-321,-289,288
-318,-304,190
-204,-361,81
-57,-450,-39
7,-432,-64
122,-292,-347
-9,-237,-780
-370,40,-1661
-321,-300,-2047
-254,-104,-2041
-573,452,-2047
-709,-219,-2047
-865,449,-2047
-1019,269,-2047
-1289,75,-2047
-1330,56,-2047
-1308,-101,-2047
-1165,-124,-1891
-971,-149,-1648
-751,-155,-1356
-597,-153,-1169
-539,-157,-1083
-427,-160,-910
-395,-176,-865
-379,-187,-846
-389,-175,-847
-384,-216,-863
-394,-229,-873
-420,-216,-887
-420,-222,-897
-433,-249,-922
-432,-236,-913
-423,-235,-916
-443,-250,-932
-437,-228,-949
-422,-215,-941
-425,-226,-954
-412,-211,-944
-411,-210,-938
-399,-193,-920
-403,-201,-926
-403,-186,-915
-395,-188,-912
-392,-191,-908
-383,-186,-908
-369,-186,-908
-363,-171,-925
-355,-178,-934
-360,-184,-940
