-63,-284,-916
59,-303,-909
-60,-313,-898
-75,-341,-891
-86,-306,-868
-134,-256,-998
-101,-242,-1101
-21,-93,-1760
-5,-54,-1999
-73,161,-2046
-234,65,-2047
-248,43,-2047
-207,-98,-2047
-226,-258,-2047
-274,-505,-2047
-333,-970,-2006
-300,-1128,-1783
-399,-1476,-1021
-412,-1271,-624
-407,-1186,-421
-253,-978,19
-214,-857,107
-134,-367,294
-185,-275,279
-143,-331,265
17,-81,403
25,53,470
86,168,553
172,216,599
194,241,616
228,304,653
226,305,637
163,198,609
134,57,532
113,-24,471
54,-188,300
24,-232,199
55,-307,-46
6,-418,-249
-33,-457,-366
-64,-532,-632
-102,-577,-963
-149,-557,-1691
-262,-505,-2047
-251,-287,-2044
-167,-20,-2047
-150,11,-2047
-154,-70,-2047
-67,-198,-2047
-69,-162,-2047
