-231,-288,-1050
-150,-163,-993
-235,-123,-991
-229,-148,-1000
-196,-144,-1058
-294,-106,-1103
-301,-83,-1251
-321,-108,-1396
-359,-83,-1476
-409,35,-1724
-434,39,-1798
-390,17,-1934
-411,-155,-2047
-434,-209,-2047
-351,-336,-2026
-24,-993,-1656
-237,-157,-1496
-41,-356,-1210
-25,-396,-1175
148,-766,-1031
188,-654,-1096
262,-576,-1163
330,-535,-1032
330,-535,-1032
255,-401,-741
231,-474,-746
201,-444,-726
86,-178,-603
54,-100,-548
-112,-157,-390
-59,-201,-272
-2,-69,-157
55,122,-1
136,224,45
348,490,74
416,509,79
453,303,87
459,253,36
446,271,-20
349,531,-65
331,619,-64
383,697,-15
455,541,-4
527,470,-141
433,419,-303
418,412,-328
394,347,-261
418,342,-284
364,213,-409
296,88,-358
337,-28,-376
511,6,-514
437,150,-502
230,218,-525
150,187,-538
131,63,-639
435,160,-698
394,100,-643
226,36,-613
213,229,-803
318,372,-902
376,145,-1006
246,221,-1064
42,216,-1299
-50,119,-1488
-207,-184,-1525
-314,-309,-1563
-651,-467,-1888
-673,-319,-2047
-680,-479,-2041
-573,-518,-1891
