27,-422,-985
-3,-341,-964
141,-354,-932
135,-363,-922
7,-385,-919
68,-434,-938
7,-354,-1071
65,-251,-1233
92,-210,-1384
123,-126,-1941
44,-53,-2047
15,-35,-2045
-11,-114,-2047
-26,-154,-2047
-40,-78,-2047
11,-212,-2047
56,-292,-2007
70,-404,-1891
36,-679,-1629
58,-798,-1411
56,-688,-1185
-3,-523,-983
-43,-505,-864
-69,-458,-540
-65,-496,-313
-47,-479,-252
6,-218,-66
111,-37,57
177,28,96
248,147,152
329,221,157
355,234,172
381,280,166
390,319,154
388,368,180
351,444,211
348,482,225
368,453,212
380,355,169
370,314,115
347,230,33
351,202,-1
294,110,-174
269,-41,-324
242,-108,-372
239,-22,-429
257,-92,-495
279,-140,-564
229,-238,-828
245,-206,-882
298,-196,-1049
291,-160,-1178
201,-186,-1270
193,-201,-1314
192,-242,-1348
69,-226,-1923
16,-38,-2024
-55,176,-1943
-91,144,-1874
-57,-157,-1989
-48,-217,-2047
-46,-134,-1948
