17,-333,-1010
69,-230,-1014
159,-289,-1036
66,-292,-1157
57,-35,-1314
68,-81,-1469
75,90,-1888
40,139,-2031
-7,41,-2047
17,-120,-2047
27,-208,-2047
98,-353,-2047
89,-576,-2014
110,-558,-1940
111,-742,-1696
139,-787,-1541
106,-734,-1483
131,-703,-1258
165,-622,-1154
126,-301,-829
123,-214,-652
126,-189,-607
49,-263,-454
64,-203,-262
51,-52,-190
70,16,-164
151,43,25
215,249,82
229,418,155
267,495,214
283,463,244
324,427,254
323,514,252
315,556,259
323,550,263
328,516,236
316,438,216
289,376,199
276,342,186
230,286,101
225,128,-15
229,93,-64
156,-35,-251
231,-71,-327
273,-123,-383
222,-298,-657
206,-259,-782
351,-296,-919
304,-337,-921
300,-258,-1118
230,-144,-1461
286,-121,-1469
250,15,-1661
223,0,-1852
54,65,-2044
138,54,-2047
102,138,-2047
17,-20,-2047
-21,-88,-2047
19,3,-1892
8,26,-1776
1,15,-1577
20,-149,-1349
10,-158,-1236
21,-154,-1170
1,-121,-1139
20,-139,-1080
26,-115,-1042
45,-151,-1057
48,-168,-1060
25,-230,-1070
36,-248,-1055
36,-229,-1031
35,-218,-1028
34,-254,-1023
45,-263,-1030
48,-242,-1018
37,-246,-1001
31,-260,-986
40,-254,-980
46,-234,-973
38,-248,-980
52,-256,-986
50,-273,-987
62,-251,-993
39,-280,-999
60,-297,-1021
61,-302,-1024
69,-283,-1014
59,-274,-1007
68,-280,-1015
64,-252,-1002
68,-245,-995
60,-254,-987
56,-281,-997
62,-259,-1001
53,-270,-1002
56,-271,-1010
64,-278,-1014
62,-272,-1022
57,-267,-1020
