11,-408,-930
140,-370,-917
6,-417,-933
11,-428,-936
65,-340,-930
51,-430,-957
8,-391,-1081
24,-311,-1169
70,-155,-1571
119,-88,-1977
60,-45,-2047
43,-104,-2046
-95,-238,-2047
-69,-282,-2047
-19,-181,-2047
-32,-283,-2047
-4,-593,-2047
35,-819,-2046
24,-918,-1964
-92,-1046,-1331
-76,-956,-1161
-378,-950,-606
-378,-950,-606
-299,-691,55
-280,-462,212
-137,-158,500
-84,-261,410
135,-229,543
160,68,611
175,364,780
235,269,710
235,231,603
192,259,574
163,297,575
108,241,525
72,142,437
48,101,402
21,4,298
21,4,298
-56,-150,27
-63,-173,-77
34,-325,-513
120,-332,-794
51,-335,-833
50,-336,-986
43,-616,-1287
15,-523,-1735
-99,-413,-1961
-177,-186,-2047
-179,-112,-2047
-195,-312,-2047
-202,-150,-2047
-235,-91,-2047
-217,-47,-2047
