-148,-182,-1013
-165,-165,-1011
-116,-59,-1015
-160,-129,-1080
-80,-122,-1133
-178,-155,-1177
-215,-105,-1353
-212,-105,-1408
-268,-40,-1690
-272,-23,-1808
-248,-78,-2047
-226,-62,-2046
-130,-168,-2047
-146,-201,-2047
-27,-217,-2047
-55,-133,-2040
61,-137,-1895
129,-199,-1834
156,-329,-1654
172,-393,-1584
187,-367,-1286
185,-355,-1220
196,-373,-972
209,-259,-763
212,-51,-488
199,34,-335
33,44,-25
-68,9,33
-117,123,43
-75,167,179
-84,222,327
-57,249,430
-8,135,420
49,2,394
49,2,394
159,72,230
148,122,215
170,187,155
170,187,155
89,-15,72
76,-34,87
121,-198,-92
90,-221,-179
-4,-86,-308
25,-11,-377
250,-48,-411
281,-89,-431
263,-3,-602
331,200,-814
294,196,-1199
149,20,-1251
208,-8,-1488
25,5,-1953
-8,255,-2047
20,254,-2045
-224,63,-2047
-302,-11,-2047
-432,50,-2047
-481,46,-2047
-475,13,-2047
-450,-43,-1864
-404,-43,-1752
