-37,264,-1080
-135,199,-1174
-133,532,-1420
-254,641,-1563
-179,703,-1565
-231,596,-1637
-270,315,-1725
-190,251,-1757
-158,284,-1832
-129,435,-1921
-107,476,-1828
-26,517,-1660
-68,462,-1634
2,250,-1468
-34,84,-1368
107,36,-1032
155,44,-1005
93,-94,-611
93,-94,-611
183,32,-501
89,97,-402
39,138,-276
92,226,-132
89,170,-219
59,78,-236
59,142,-91
103,362,75
121,471,164
163,464,187
214,388,166
227,180,97
175,136,90
125,-42,105
161,-166,5
188,7,-198
120,175,-223
83,110,-443
106,-19,-694
-12,-89,-853
-40,79,-1075
43,251,-1348
-27,416,-1524
-224,487,-1596
-175,719,-1619
-179,413,-1916
-389,230,-2047
-417,332,-2046
-276,701,-1892
-264,633,-1855
-267,476,-1716
-232,521,-1611
-141,470,-1348
-169,364,-1251
