-60,-316,-956
-19,-400,-949
-36,-314,-927
-74,-406,-934
-22,-468,-942
15,-320,-1010
-21,-368,-1100
35,-188,-1391
49,-128,-1758
37,-75,-2047
-30,-111,-2046
-118,-138,-2047
-72,-163,-2047
-115,-210,-2047
-49,-164,-2047
-30,-297,-2047
74,-565,-1960
116,-641,-1725
48,-799,-1459
53,-961,-1283
50,-1025,-1198
-7,-766,-745
-115,-592,-524
-144,-731,-283
-94,-489,-47
-97,-348,62
-24,-81,228
16,-92,285
120,44,368
186,219,409
195,353,426
200,382,419
216,379,404
224,402,386
207,389,403
202,359,373
213,335,338
144,149,229
116,89,199
109,-33,90
128,-101,-53
64,-195,-184
63,-285,-325
77,-331,-414
171,-438,-751
150,-433,-825
112,-384,-933
154,-408,-1135
81,-391,-1615
9,-338,-1790
-122,-242,-2047
-213,-54,-2046
-216,-88,-2047
-194,-21,-2047
-204,14,-2047
-191,-15,-2047
-173,10,-2017
-163,-11,-1803
-90,-223,-1537
-96,-206,-1403
-78,-211,-1249
-72,-235,-1148
-57,-289,-1094
-59,-309,-1075
-50,-279,-1002
-46,-252,-974
-26,-305,-971
-38,-314,-976
-30,-305,-962
-47,-305,-964
-53,-315,-967
-79,-351,-998
-68,-333,-990
-60,-295,-994
-63,-297,-989
-53,-289,-978
-53,-286,-978
-49,-303,-974
-58,-320,-1001
-44,-305,-985
-35,-291,-979
-45,-300,-990
-40,-283,-978
-39,-319,-1005
-43,-326,-1000
-36,-307,-998
-45,-309,-985
-29,-314,-1000
-31,-336,-1003
-26,-301,-967
-36,-285,-970
