10,-1,-1074
-33,-105,-1078
-77,9,-1063
-117,23,-1045
-19,70,-1024
-11,62,-1023
-4,36,-1026
15,66,-1008
-17,99,-1032
-44,131,-1041
-115,162,-1066
-134,219,-1081
-170,262,-1089
-243,291,-1049
-243,291,-1049
-367,316,-1029
-444,401,-1036
-395,444,-1055
-412,399,-1080
-411,468,-1191
-423,538,-1204
-400,594,-1162
-378,510,-1117
-373,462,-1117
-376,413,-1111
-380,423,-1126
-436,317,-1141
-456,313,-1146
-532,148,-1079
-592,72,-1089
-592,72,-1089
-579,-30,-931
-575,-89,-899
-606,-106,-881
-642,-186,-857
-682,-259,-855
-696,-290,-951
-719,-340,-961
-695,-522,-1034
-638,-497,-1037
-363,-437,-874
-232,-548,-858
-157,-621,-916
-113,-493,-929
-98,-242,-914
-101,-192,-916
-94,-196,-920
-64,-207,-973
-92,-111,-990
-94,-128,-999
-95,-109,-990
-140,-82,-1054
-133,-116,-1032
-106,-85,-975
-127,-16,-1052
-158,56,-1087
-148,4,-1062
-140,-57,-945
-85,-21,-1028
-167,101,-1132
-162,155,-1124
-100,35,-1022
-148,37,-1023
-134,118,-1086
-193,129,-1090
-154,100,-1033
-147,64,-1014
-148,69,-1039
-162,158,-1063
-153,132,-1030
-160,42,-1019
-139,63,-998
