-53,62,-1013
96,29,-1010
11,23,-1022
120,113,-1030
65,22,-1065
39,70,-1047
82,90,-1051
66,91,-1085
29,121,-1126
1,169,-1100
-41,152,-1093
-99,184,-1078
-171,233,-1084
-197,329,-1070
-267,283,-1039
-296,381,-1036
-241,411,-1091
-288,436,-1083
-295,386,-1112
-290,455,-1130
-289,471,-1127
-289,462,-1109
-285,459,-1086
-289,412,-1116
-296,357,-1121
-277,225,-1083
-256,177,-1096
-251,95,-1070
-244,93,-1069
-296,30,-1090
-281,3,-1084
-239,15,-1136
-235,28,-1113
-305,-49,-1080
-299,-44,-1099
-262,30,-1121
-271,29,-1111
-343,-107,-1122
-333,-125,-1118
-273,-96,-1059
-264,-129,-1056
-318,-260,-1034
-262,-262,-1023
-193,-367,-947
-155,-368,-931
-203,-330,-975
-199,-281,-934
-199,-281,-934
-288,-427,-973
-294,-521,-979
-206,-558,-923
-183,-550,-911
-117,-638,-801
-75,-880,-837
-26,-826,-735
-62,-594,-683
-76,-659,-710
-43,-592,-761
-31,-605,-823
-35,-596,-804
-50,-624,-825
-57,-680,-848
-23,-669,-912
-49,-606,-953
-45,-547,-943
-42,-562,-952
-31,-614,-968
-46,-505,-980
-44,-500,-985
-35,-491,-976
-30,-485,-962
-32,-472,-930
-43,-359,-910
-44,-420,-940
-51,-501,-934
-39,-456,-932
-44,-334,-905
-41,-385,-943
-30,-439,-932
-26,-416,-917
-27,-312,-942
-34,-371,-939
-36,-409,-959
-30,-369,-973
-28,-353,-956
-43,-374,-955
-41,-417,-940
-43,-368,-974
-39,-366,-964
-45,-467,-958
-50,-476,-937
-45,-382,-961
-50,-331,-968
-29,-414,-973
-33,-486,-961
-46,-448,-923
