-99,51,-1003
1,159,-997
-99,124,-1074
-90,124,-1070
30,114,-1008
-74,85,-1058
-62,40,-1085
-25,52,-1081
-47,101,-1050
-56,102,-1040
-57,64,-1074
-52,93,-1078
-27,110,-1073
-51,103,-1084
-73,144,-1081
-109,217,-1091
-161,365,-1071
-254,412,-1091
-298,576,-1119
-460,729,-1033
-460,729,-1033
-524,681,-1125
-524,681,-1125
-718,628,-1137
-718,628,-1137
-736,752,-1067
-763,672,-1077
-871,483,-1102
-821,450,-1065
-736,602,-1050
-803,531,-976
-803,531,-976
-982,283,-1053
-1009,322,-1079
-1171,90,-975
-1289,142,-905
-1582,172,-809
-1722,-188,-685
-2007,-425,-699
-1841,-906,-644
-1626,-1219,-787
-425,-1547,-606
-2,-1089,-1122
-79,-901,-993
-381,-54,-821
-157,-273,-834
-156,-769,-966
-106,-788,-983
-54,-629,-999
-60,-508,-1000
-68,-478,-1011
-11,-460,-983
-21,-431,-1012
25,-368,-977
24,-315,-999
1,-209,-963
13,-262,-935
21,-253,-956
24,-111,-1000
34,-167,-1009
59,-127,-1031
35,-137,-1013
31,-124,-991
39,-63,-1070
46,-96,-1063
48,-82,-1031
34,-72,-1038
18,-82,-1060
49,-77,-1046
34,-103,-1050
27,-114,-1019
36,-87,-1014
33,-93,-1058
45,-86,-1056
30,-123,-1047
41,-106,-1043
21,-101,-1039
20,-105,-1017
35,-164,-1017
30,-134,-1012
