-62,-75,-1063
-172,-184,-1143
-99,-173,-1181
-157,-412,-1375
-238,-577,-1499
-222,-586,-1567
-232,-427,-1507
-218,-209,-1597
-181,-228,-1716
-254,-15,-1807
-198,79,-1675
-138,-155,-1491
-96,-158,-1390
28,102,-1055
25,159,-940
139,379,-723
183,382,-654
294,587,-595
179,323,-370
229,187,-203
268,464,-25
276,566,148
250,370,216
169,151,315
162,-142,433
37,-519,421
-145,-921,191
-207,-1119,140
-230,-1439,111
-256,-1484,72
-289,-1658,-230
-311,-1697,-376
-290,-1625,-693
-286,-1458,-792
-379,-1081,-1169
-359,-1032,-1148
-294,-1398,-1142
-347,-1482,-1237
-571,-1301,-1513
-605,-1089,-1578
-597,-877,-1618
-600,-846,-1597
-626,-787,-1606
-554,-492,-1482
-493,-350,-1349
-322,368,-1125
-185,239,-1060
-91,7,-761
-94,112,-648
18,144,-573
83,34,-595
131,-56,-708
108,-225,-759
151,-147,-733
172,-134,-847
187,-178,-929
219,-183,-954
225,-162,-959
237,-231,-1004
228,-243,-1006
249,-178,-1016
251,-186,-1043
276,-252,-1037
257,-218,-1049
247,-135,-1057
240,-126,-1051
267,-227,-1008
268,-269,-1012
259,-238,-1055
245,-202,-1062
238,-213,-1062
228,-232,-1058
