110,-28,-1045
143,99,-962
97,-33,-936
90,66,-833
54,81,-698
139,19,-596
246,-41,-669
303,-33,-775
591,-35,-1205
591,-35,-1205
734,-344,-2011
428,-415,-2046
277,-394,-2046
-239,95,-2047
-417,283,-2047
-641,559,-2046
-714,468,-1803
-726,378,-1555
-657,409,-1313
-649,391,-1165
-491,345,-767
-425,299,-535
-402,254,-419
-325,130,-222
-309,86,-180
-255,-84,-54
-222,-48,43
-210,-22,80
-152,-101,156
-30,-188,188
100,-290,165
233,-350,103
336,-363,64
646,-513,-1
710,-580,-71
788,-698,-456
915,-713,-717
969,-878,-1002
993,-841,-1344
939,-761,-1490
679,-424,-1948
601,-271,-2047
338,119,-2047
267,175,-2047
94,264,-2013
-17,312,-1775
-88,321,-1584
-116,302,-1437
-129,280,-1382
-114,261,-1206
-105,237,-1173
-62,165,-1056
-13,137,-964
4,95,-949
48,57,-938
61,43,-972
89,51,-1006
144,59,-982
173,18,-975
186,-1,-1013
213,-16,-1007
200,-4,-1011
204,-47,-1024
205,-7,-1021
202,14,-1016
203,-7,-1018
207,25,-1040
210,24,-1039
205,42,-1029
188,0,-1036
193,12,-1029
210,16,-1053
197,44,-1041
177,23,-1033
179,30,-1020
184,14,-1047
181,-19,-1034
189,13,-1018
188,42,-1002
