36,-12,-1041
118,109,-1005
66,-23,-974
105,-14,-950
150,26,-903
171,-37,-940
296,-34,-1050
430,-61,-1274
465,-56,-1429
381,84,-1961
321,107,-2045
128,224,-2047
21,254,-2047
-284,523,-2047
-412,578,-1949
-592,534,-1644
-712,387,-1367
-691,373,-1077
-659,305,-802
-621,284,-565
-573,144,-365
-529,54,-270
-421,-71,-85
-320,-139,-5
-263,-197,115
-176,-208,208
-111,-219,254
172,-392,320
387,-522,314
579,-600,263
835,-791,199
1038,-874,48
1008,-928,-189
1176,-954,-535
1231,-1110,-932
1220,-1072,-1220
914,-650,-1744
806,-486,-1854
496,-14,-2047
407,124,-2046
159,237,-2047
107,281,-2047
-26,349,-1914
-101,384,-1660
-174,332,-1409
-177,243,-1201
-181,225,-1121
-141,168,-917
-122,161,-875
-64,124,-817
7,74,-812
36,63,-821
73,98,-827
118,153,-866
149,178,-910
197,150,-948
184,113,-986
199,117,-1004
184,140,-1037
192,163,-1079
180,161,-1082
179,119,-1099
185,116,-1086
205,158,-1079
203,139,-1069
186,138,-1043
183,117,-1047
185,112,-1033
181,131,-1018
178,121,-1025
185,122,-1056
190,107,-1050
187,123,-1045
