-154,-76,-1057
-85,-180,-1119
-197,-242,-1196
-219,-411,-1476
-289,-398,-1550
-229,-351,-1625
-198,-171,-1687
-97,-298,-1791
-89,-206,-1732
-58,-82,-1687
-157,-112,-1462
-52,5,-1437
-101,237,-1291
-24,373,-1208
-65,229,-1184
-13,327,-958
100,583,-726
175,1154,-76
181,990,16
147,548,208
170,612,139
126,422,19
4,47,3
7,-118,65
99,-221,268
35,-285,296
-329,-750,69
-426,-1136,-278
-531,-1758,-623
-481,-1706,-646
-341,-1293,-512
-331,-1339,-536
-481,-1366,-990
-608,-1221,-1460
-633,-1224,-1613
-629,-736,-1485
-721,-571,-1537
-1112,335,-1865
-1109,356,-2012
-910,43,-2003
-824,437,-2047
-821,543,-2047
-671,596,-1845
-613,650,-1675
-393,773,-1340
-323,707,-1177
-263,862,-903
-74,527,-705
-18,424,-486
5,165,-318
96,191,-320
75,100,-373
55,-191,-466
78,-249,-689
72,-200,-833
133,-98,-970
144,-144,-1047
234,-184,-1142
262,-156,-1140
210,-96,-1175
205,-25,-1174
178,-25,-1169
144,-70,-1175
149,-53,-1145
139,-35,-1125
134,-90,-1083
144,-58,-1040
116,-111,-1031
112,-74,-1036
114,-57,-1041
63,-31,-1052
42,-35,-1033
