-108,-48,-885
-151,-9,-852
-61,-178,-813
63,-254,-778
116,-241,-780
51,-382,-995
80,-453,-1070
55,-431,-1256
55,-431,-1256
-234,-540,-1835
-407,-478,-2038
-608,-387,-2047
-699,-157,-2047
-756,-140,-2047
-760,140,-1969
-854,156,-1904
-955,364,-1701
-955,364,-1701
-962,351,-1372
-939,443,-1129
-939,443,-1129
-847,462,-851
-799,405,-662
-767,360,-566
-652,251,-305
-618,223,-229
-528,70,-33
-431,-39,89
-314,-38,147
-191,2,166
-148,11,151
-85,-105,17
-74,-168,-45
-42,-342,-155
-7,-475,-227
53,-630,-334
108,-861,-459
113,-982,-506
141,-1160,-600
188,-1199,-635
249,-1474,-924
324,-1514,-1164
378,-1509,-1406
363,-1454,-1579
363,-1457,-1702
336,-1275,-2047
263,-1205,-2046
78,-1218,-2047
-173,-1082,-2047
-287,-934,-2047
-578,-518,-2047
-738,-282,-2047
-825,-54,-2047
-852,50,-2026
-862,173,-1659
-774,122,-1402
-698,57,-1135
-608,13,-899
-492,-67,-719
-441,-85,-637
-271,-107,-441
-127,-152,-352
15,-226,-344
126,-243,-334
243,-236,-355
292,-251,-386
414,-318,-525
443,-283,-613
469,-299,-717
492,-336,-798
495,-341,-881
498,-321,-921
508,-263,-979
506,-244,-1021
477,-208,-1046
446,-144,-1050
451,-155,-1045
405,-164,-1020
382,-174,-970
429,-203,-902
477,-229,-873
516,-253,-876
472,-278,-887
430,-279,-897
435,-257,-910
420,-155,-981
423,-165,-1003
418,-146,-1007
406,-154,-1007
411,-164,-999
424,-204,-989
420,-211,-963
425,-192,-948
