57,117,-954
163,108,-799
74,24,-791
100,-20,-675
167,41,-597
104,13,-572
185,-22,-672
253,-55,-845
369,-181,-1156
411,-248,-1336
553,-330,-1860
575,-371,-2007
486,-497,-2046
256,-376,-2047
107,-328,-2047
-253,56,-2047
-324,187,-2047
-571,341,-1900
-588,294,-1752
-639,253,-1390
-648,240,-1269
-587,241,-896
-550,246,-764
-457,199,-454
-385,132,-302
-325,60,-176
-290,42,-126
-215,25,46
-149,51,104
-106,46,122
-49,34,137
11,-49,125
150,-98,73
214,-119,41
409,-297,-84
444,-348,-143
563,-452,-425
632,-481,-542
743,-601,-877
741,-576,-1099
765,-557,-1349
789,-506,-1570
755,-406,-1812
701,-286,-2047
593,-66,-2046
444,86,-2047
373,131,-2047
197,188,-1883
162,198,-1809
-12,306,-1541
-106,350,-1336
-133,364,-1261
-157,280,-1072
-148,198,-984
-136,161,-948
-106,123,-934
2,92,-914
32,78,-921
72,51,-943
114,27,-961
126,19,-986
149,49,-1014
141,60,-1009
175,40,-1028
193,70,-1038
189,90,-1038
175,70,-1054
193,72,-1054
200,48,-1058
181,40,-1050
158,31,-1069
179,26,-1055
186,9,-1055
185,30,-1047
177,33,-1044
180,45,-1018
191,1,-1024
194,39,-1036
181,79,-1026
174,85,-1018
177,64,-1025
