129,152,-850
-19,110,-829
58,128,-679
25,202,-576
-23,51,-532
30,-65,-550
196,-61,-655
342,-160,-880
556,-227,-1159
770,-296,-1504
911,-334,-1729
950,-704,-2047
719,-753,-2046
297,-493,-2047
162,-275,-2047
-323,125,-2047
-577,337,-2047
-710,366,-1883
-754,418,-1635
-783,317,-1394
-739,241,-1127
-656,225,-896
-572,240,-687
-533,224,-595
-392,159,-362
-354,130,-302
-244,58,-169
-210,58,-139
-143,40,-46
-91,92,7
-66,88,26
81,47,59
120,11,63
259,-80,20
367,-128,-30
441,-139,-71
677,-301,-253
712,-374,-315
737,-434,-541
737,-434,-541
760,-502,-817
813,-523,-1074
788,-578,-1278
722,-455,-1464
655,-320,-1714
590,-148,-1977
531,-46,-2047
355,156,-2047
290,171,-2047
136,264,-1980
71,303,-1761
30,310,-1626
