-35,-203,-878
-43,-191,-909
7,-88,-916
111,-164,-1000
130,-337,-1126
148,-387,-1257
196,-419,-1405
150,-429,-1478
46,-414,-1752
-17,-380,-1853
-267,-141,-2035
-477,0,-2012
-497,73,-1978
-667,330,-1778
-760,350,-1682
-747,455,-1495
-835,467,-1316
-827,428,-1188
-769,479,-1072
-772,452,-1008
-667,342,-723
-667,342,-723
-579,220,-465
-444,158,-267
-413,124,-205
-318,-98,-76
-224,-156,-18
-174,-151,-2
-61,-203,12
-27,-259,-3
63,-418,-138
126,-551,-277
168,-666,-427
202,-809,-595
247,-880,-702
362,-1005,-1013
367,-1075,-1079
360,-1208,-1344
453,-1008,-1552
503,-943,-1625
423,-988,-1864
340,-867,-2011
199,-529,-2046
35,-580,-2047
-72,-474,-2047
-357,-58,-2047
-539,82,-2047
-750,297,-2047
-833,495,-1893
-826,514,-1762
-795,339,-1377
-722,207,-1136
-580,129,-941
-514,67,-854
-317,-158,-642
-177,-243,-539
-32,-268,-473
76,-277,-471
133,-223,-500
157,-215,-520
248,-153,-660
258,-108,-745
262,-64,-821
288,-40,-898
294,-40,-934
301,-46,-989
285,-23,-1064
257,18,-1099
231,7,-1104
216,10,-1100
223,18,-1084
235,20,-1044
263,-40,-1011
277,-55,-999
267,-25,-1009
263,-61,-991
259,-64,-1001
