-128,176,-1080
-179,146,-1074
-140,333,-1059
-237,319,-1055
-204,249,-1085
-247,196,-1091
-298,242,-1096
-256,355,-1137
-244,388,-1129
-239,359,-1136
-274,324,-1167
-222,371,-1185
-261,403,-1162
-303,399,-1109
-303,365,-1084
-284,349,-1056
-262,281,-1074
-305,261,-1070
-356,198,-1078
-334,227,-1085
-337,211,-1069
-347,183,-1049
-370,141,-1035
-520,54,-1059
-620,38,-1131
-671,37,-1147
-744,-111,-1021
-760,-290,-957
-766,-384,-951
-754,-414,-965
-629,-487,-834
-526,-572,-805
-478,-624,-876
-461,-643,-880
-352,-647,-787
-355,-684,-812
-289,-673,-797
-202,-791,-772
-197,-868,-792
-160,-991,-806
-132,-873,-792
-124,-804,-795
-132,-839,-808
-89,-755,-750
-98,-717,-782
-109,-783,-798
-82,-858,-807
-83,-796,-816
-87,-786,-810
-87,-762,-791
-128,-808,-834
-123,-782,-803
-135,-776,-800
-134,-774,-802
-160,-773,-823
-161,-789,-800
-229,-733,-804
-267,-602,-798
-298,-616,-773
-333,-666,-825
-342,-686,-881
-407,-682,-919
-449,-609,-900
-428,-525,-899
-415,-433,-971
-440,-408,-1044
-445,-331,-1060
-412,-201,-1060
-396,-109,-1088
-386,-71,-1112
-374,-46,-1137
-394,-10,-1101
-400,15,-1111
-375,64,-1117
-362,64,-1115
-340,89,-1138
-347,63,-1095
-298,97,-1054
-246,96,-1070
-236,70,-1093
-244,36,-1063
-240,34,-1041
-230,92,-1082
-228,94,-1114
-237,40,-1095
-210,50,-1073
-207,85,-1106
-208,51,-1102
-136,99,-1093
-149,111,-1074
-132,95,-1079
-99,54,-1114
-86,88,-1090
-59,187,-1058
-61,228,-1061
-70,200,-1073
-57,92,-1130
-18,89,-1175
-40,243,-1186
-5,365,-1163
52,165,-1061
113,-42,-1001
111,-121,-1012
123,-77,-1022
136,-102,-1009
156,-63,-998
132,38,-991
100,26,-1025
113,-2,-1025
107,37,-1016
106,69,-1024
98,33,-1040
92,-14,-1045
105,-31,-1058
113,-16,-1048
115,19,-1045
104,1,-1074
116,-12,-1068
121,25,-1059
110,60,-1066
108,6,-1062
124,-32,-1049
130,8,-1033
127,45,-1039
112,24,-1044
