121,-134,-1022
89,-122,-1062
89,-122,-1062
-103,-110,-1134
-129,57,-1137
-108,158,-1128
-289,337,-1202
-352,345,-1221
-479,254,-1241
-505,197,-1255
-661,-11,-1341
-711,-60,-1297
-702,-160,-1289
-611,-45,-1270
-682,-32,-1227
-628,-100,-1015
-630,-298,-906
-600,-389,-754
-661,-449,-543
-660,-610,-413
-630,-840,-376
-610,-1018,-277
-655,-969,-115
-736,-829,-28
-763,-741,263
-770,-770,371
-757,-1008,427
-753,-1037,453
-739,-935,607
-735,-932,642
-643,-1105,798
-517,-1114,847
-203,-957,897
-164,-1054,842
-80,-1154,836
-41,-1168,843
-71,-1196,867
-109,-1346,929
-100,-1322,933
-181,-1269,842
-191,-1260,807
-255,-1175,769
-282,-1174,762
-404,-1207,719
-453,-1185,684
-634,-1072,656
-664,-1103,627
-713,-1147,521
-728,-1110,468
-658,-997,381
-660,-994,320
-661,-975,18
-622,-950,-59
-609,-840,-122
-632,-829,-259
-644,-764,-392
-655,-696,-501
-645,-682,-509
-651,-562,-572
-698,-384,-770
-634,-157,-839
-574,132,-900
-534,590,-997
-499,829,-1022
-516,956,-1132
-388,237,-1156
-231,-415,-1207
-237,-491,-1285
-250,-279,-1298
-222,66,-1315
-121,-217,-1250
-22,-438,-1168
7,-533,-1115
17,-528,-1081
110,-438,-1056
137,-370,-1035
133,-410,-1000
145,-422,-982
132,-449,-979
119,-391,-933
104,-309,-930
119,-261,-928
124,-278,-922
116,-287,-926
114,-265,-955
116,-243,-976
129,-236,-968
134,-248,-970
132,-279,-985
161,-315,-1012
162,-294,-1009
171,-273,-1015
173,-271,-1020
172,-258,-1020
164,-246,-1015
170,-296,-1012
154,-299,-1012
136,-270,-1005
130,-261,-995
132,-251,-990
136,-267,-988
144,-262,-988
140,-242,-1005
145,-250,-1005
