-14,-68,-1072
48,-102,-1073
13,45,-1054
-43,10,-1070
-21,110,-1103
-109,232,-1142
-162,238,-1121
-151,268,-1100
-169,270,-1112
-174,286,-1121
-191,340,-1061
-155,333,-1063
-201,295,-1089
-264,278,-1140
-277,270,-1147
-249,291,-1146
-246,323,-1031
-256,375,-971
-228,341,-974
-317,48,-1066
-309,63,-1033
-123,283,-903
-90,286,-903
-241,63,-958
-301,24,-979
-414,29,-1032
-416,48,-1016
-400,64,-939
-433,52,-919
-484,-81,-863
-503,-128,-875
-581,-180,-891
-604,-183,-894
-708,-456,-943
-694,-701,-1004
-622,-959,-1027
-468,-1134,-1072
-342,-1120,-939
-179,-1203,-751
-47,-1141,-726
-47,-1141,-726
-133,-856,-792
-188,-907,-813
-259,-951,-799
-303,-974,-861
-377,-806,-904
-461,-767,-905
-548,-668,-935
-522,-775,-834
-511,-578,-832
-552,-342,-945
-542,-55,-1045
-489,-36,-1046
-427,-358,-928
-432,-490,-929
-514,-181,-994
-554,88,-1048
-562,118,-1063
-473,20,-1120
-432,-30,-1042
-446,-27,-981
-448,-23,-1001
-468,37,-1043
-465,-9,-1053
-457,73,-1039
-400,106,-1000
-389,88,-1001
-371,65,-986
-340,176,-958
-265,178,-971
-202,302,-895
-103,360,-850
-50,290,-946
-60,267,-959
-50,386,-1086
-14,411,-1158
11,519,-1178
34,520,-1145
61,497,-1143
79,249,-1111
76,48,-1158
95,-51,-1138
131,-24,-1091
132,-25,-1063
130,-50,-1039
125,-97,-1034
148,-76,-1021
152,-67,-954
155,-54,-946
188,-45,-961
184,-116,-988
195,-105,-992
209,-1,-982
198,17,-992
164,-74,-1065
191,-92,-1082
173,-75,-1070
165,-20,-1073
168,3,-1064
159,-9,-1085
144,-45,-1117
158,-26,-1119
174,-4,-1100
177,10,-1083
174,32,-1007
156,41,-952
130,-43,-953
137,-56,-990
137,-73,-1017
154,-61,-1065
162,-58,-1078
167,-70,-1051
167,-37,-1025
166,-37,-1019
164,-55,-1027
174,-77,-1052
182,-46,-1042
188,-29,-1029
183,-45,-1024
183,-56,-1025
181,-67,-1040
181,-51,-1040
182,-44,-1040
178,-53,-1042
196,-62,-1036
