-284,249,-1038
-330,440,-1042
-311,469,-1048
-558,648,-1035
-665,872,-977
-734,824,-911
-856,783,-929
-855,830,-1015
-913,909,-1109
-972,971,-1089
-1175,995,-1028
-1190,957,-1029
-1244,659,-990
-1295,627,-987
-1427,241,-994
-1427,241,-994
-1515,-155,-1129
-1616,-69,-1031
-1720,-225,-1035
-1838,-466,-895
-1825,-491,-822
-1648,-765,-411
-1305,-1142,-591
-930,-1565,-526
-256,-1938,-511
-93,-961,-561
-241,-1329,-612
-271,-1074,-565
-175,-573,-703
-142,-732,-733
-39,-1466,-807
-50,-1328,-755
-248,-969,-822
-215,-888,-856
-247,-984,-806
-323,-991,-850
-592,-736,-908
-664,-713,-843
-914,-716,-900
-1104,-449,-954
-1259,-141,-956
-1125,-325,-882
-1236,-632,-855
-1478,-292,-938
-1517,169,-1069
-1367,149,-1013
-1316,70,-938
-1461,378,-933
-1505,619,-914
-1306,892,-783
-1175,816,-784
-1117,1037,-820
-1000,1126,-709
-721,1106,-701
-545,973,-822
-517,777,-929
-525,623,-963
-441,503,-963
-352,538,-978
-344,441,-1010
-310,248,-1026
-245,54,-1048
-225,45,-1052
-181,219,-1021
-117,170,-1033
-73,90,-1062
-70,-39,-1058
-57,-48,-1055
-19,68,-1026
18,254,-995
20,157,-1010
15,104,-1016
-4,118,-1011
-20,101,-1003
-22,131,-1027
-19,144,-1086
-19,127,-1068
-40,60,-1061
-45,83,-1049
-22,207,-1055
-20,185,-1035
-26,178,-1013
-33,127,-1029
-34,40,-1060
-34,129,-1047
-36,174,-1033
-28,145,-1027
-23,73,-1008
-18,57,-1007
