-202,-143,-1047
-165,-162,-1024
-344,46,-922
-398,77,-917
-623,185,-901
-623,185,-901
-659,156,-988
-642,131,-1139
-617,238,-1293
-605,264,-1507
-637,152,-1771
-704,-40,-1882
-582,-324,-1929
-418,-553,-1959
-229,-522,-2047
-129,-554,-1981
-5,-771,-1818
107,-900,-1677
159,-1079,-1608
345,-1469,-1423
415,-1516,-1263
527,-1221,-779
551,-1029,-519
544,-871,-430
523,-751,-308
492,-647,-179
408,-534,-95
372,-462,-74
329,-204,-105
299,-124,-142
102,-22,-203
30,-23,-209
-119,-80,-246
-159,-76,-261
-288,-38,-296
-345,-18,-321
-590,70,-452
-667,48,-466
-721,25,-305
-642,301,-385
-546,280,-732
-546,280,-732
-635,77,-861
-576,536,-887
-411,774,-1069
-251,407,-1250
-266,168,-1364
-247,312,-1457
-216,487,-1668
-301,280,-1689
-274,113,-1610
-31,90,-1649
-71,109,-1630
-118,49,-1604
93,-302,-1485
639,-5,-2040
