-130,-217,-961
-133,-90,-944
-162,-202,-940
-160,-198,-924
-185,-106,-848
-195,-66,-772
-174,-10,-679
-215,75,-608
-325,123,-582
-439,109,-597
-608,150,-755
-782,202,-1005
-918,224,-1243
-910,187,-1453
-858,110,-1592
-826,14,-1922
-727,-14,-2025
-663,-215,-2047
-602,-456,-2047
-433,-630,-2047
-309,-812,-2042
-259,-920,-1872
-189,-1012,-1676
-164,-1070,-1568
-96,-1163,-1264
-77,-1165,-1153
-82,-1116,-861
-85,-1072,-765
-58,-914,-495
-61,-853,-418
-112,-621,-204
-128,-469,-87
-134,-298,7
-157,-189,71
-170,-90,98
-181,13,102
-218,103,68
-301,226,-7
-395,254,-95
-495,344,-248
-557,431,-347
-709,639,-690
-750,615,-777
-913,496,-1095
-968,473,-1245
-1128,599,-1580
-1145,650,-1672
-1120,440,-1798
-1072,338,-1808
-915,56,-1870
-776,-142,-1885
-693,-256,-1934
-489,-517,-1967
-370,-704,-1891
-148,-828,-1697
-25,-746,-1468
9,-700,-1241
-26,-680,-1052
-71,-631,-903
-90,-612,-838
-122,-522,-744
-147,-445,-704
-161,-364,-700
-183,-322,-705
-195,-288,-725
-240,-122,-819
-266,-73,-872
-289,-67,-915
-286,-43,-942
-251,-5,-965
-239,17,-974
-211,71,-1007
-200,33,-1014
-202,5,-1017
-215,8,-1021
-216,-7,-1025
-205,-49,-1031
-185,-75,-1005
-150,-83,-994
-157,-66,-989
-163,-85,-983
-189,-101,-998
-203,-93,-1002
-216,-68,-1016
