93,35,-990
151,-60,-996
145,26,-952
144,27,-947
14,-51,-921
-19,73,-837
-93,118,-702
-146,6,-631
-166,-37,-642
-233,14,-761
-320,45,-881
-287,116,-1033
-324,93,-1276
-374,153,-1465
-285,206,-1586
-73,-43,-1972
2,-90,-2047
203,-373,-2047
268,-441,-2047
449,-707,-2047
480,-765,-2020
521,-867,-1794
568,-1028,-1421
572,-1055,-1280
568,-1003,-953
539,-950,-745
491,-875,-602
440,-750,-514
368,-638,-407
340,-583,-363
244,-410,-269
227,-348,-244
150,-194,-209
131,-139,-218
78,12,-252
59,42,-247
23,143,-276
9,177,-309
-74,251,-413
-96,292,-444
-128,286,-483
-113,317,-534
-122,331,-667
-143,344,-709
-171,401,-801
-206,385,-809
-209,398,-963
-227,392,-1143
-223,355,-1233
-152,351,-1341
-11,346,-1535
77,299,-1605
314,-23,-1718
386,-186,-1790
348,-200,-1743
321,-166,-1643
309,-200,-1570
288,-284,-1434
304,-181,-1287
273,-104,-1215
216,-77,-1150
