-94,-216,-1001
-42,-162,-962
-176,-150,-949
-204,39,-839
-144,89,-666
-272,83,-577
-326,226,-365
-413,241,-498
-475,302,-612
-576,624,-1231
-577,693,-1396
-525,1064,-1621
-1051,709,-1941
-1051,709,-1941
-1859,-744,-2045
-1796,-2047,-2045
-1402,-1986,-1791
-1156,-1866,-1620
-659,-2037,-1054
-469,-2047,-755
-606,-1981,-558
-715,-1565,-403
-714,-1357,-340
-719,-905,-169
-670,-631,73
-583,-471,157
-391,-174,217
-307,-6,170
-254,73,170
-55,585,176
98,850,150
161,941,132
296,869,-78
41,731,-327
-122,679,-591
-236,745,-633
-224,835,-640
-297,791,-749
-563,653,-956
-663,646,-1109
-906,761,-1597
-1030,824,-1704
-1115,689,-1835
-1478,-116,-2047
-1522,-414,-2047
-1188,-524,-2047
-804,-907,-1793
-613,-1224,-1392
-22,-1337,-986
33,-777,-950
29,-322,-744
87,-228,-583
137,-350,-399
-66,-293,-556
-150,-41,-667
-118,13,-720
-108,-13,-762
-104,-62,-850
-103,-76,-891
-96,-94,-980
-77,-46,-1078
-88,-82,-1094
-65,-94,-1109
-65,-56,-1103
-58,-21,-1098
-59,8,-1096
-58,36,-1082
-57,37,-1056
-83,7,-1052
-93,-17,-1056
-122,-62,-1077
-146,-107,-1094
-143,-108,-1084
-133,-143,-1055
-65,-119,-1014
-46,-110,-1025
